Date,IT Department,Cost Element,Country,Actual
11/01/2020,Core Infrastructure,Telecomm,USA,772
11/01/2020,Core Infrastructure,Travel,Brazil,"2,379"
11/01/2020,Core Infrastructure,Travel,Mexico,"1,308"
11/01/2020,Core Infrastructure,Travel,New Zealand,"-1,838"
11/01/2020,Core Infrastructure,Travel,Switzerland,"5,434"
11/01/2020,Core Infrastructure,Travel,USA,706
11/01/2020,Core Infrastructure,Vehicles,Mexico,19
11/01/2020,Core Infrastructure,Vehicles,New Zealand,56
11/01/2020,Core Infrastructure,Vehicles,Switzerland,52
11/01/2020,Data Centers,Amortization,USA,176
11/01/2020,Data Centers,CAPEX,USA,146
11/01/2020,Data Centers,Depreciation,Ireland,633
11/01/2020,Data Centers,Depreciation,United Kingdom,"20,312"
11/01/2020,Data Centers,Depreciation,USA,"255,713"
11/01/2020,Data Centers,Employee Performance,USA,817
11/01/2020,Data Centers,External Labor,Germany,"6,351"
11/01/2020,Data Centers,External Labor,United Kingdom,902
11/01/2020,Data Centers,External Labor,USA,"414,881"
11/01/2020,Data Centers,Hardware,United Kingdom,"-50,120"
11/01/2020,Data Centers,Hardware,USA,"39,364"
11/01/2020,Data Centers,Hardware Maintenance,United Kingdom,"11,118"
11/01/2020,Data Centers,Hardware Maintenance,USA,"46,948"
11/01/2020,Data Centers,Internal Labor,Austria,"3,926"
11/01/2020,Data Centers,Internal Labor,Germany,"9,451"
11/01/2020,Data Centers,Internal Labor,Netherlands,"4,050"
11/01/2020,Data Centers,Internal Labor,United Kingdom,"14,677"
11/01/2020,Data Centers,Internal Labor,USA,"129,267"
11/01/2020,Data Centers,Other,Austria,44
11/01/2020,Data Centers,Other,Netherlands,5
11/01/2020,Data Centers,Other,United Kingdom,638
11/01/2020,Data Centers,Other,USA,69
11/01/2020,Data Centers,Project Expenses,Spain,"18,499"
11/01/2020,Data Centers,Project Expenses,United Kingdom,"-5,750"
11/01/2020,Data Centers,Recognition,Austria,129
11/01/2020,Data Centers,Severance,Austria,75
11/01/2020,Data Centers,Software,United Kingdom,"9,009"
11/01/2020,Data Centers,Software,USA,"15,972"
11/01/2020,Data Centers,Software Maintenance,United Kingdom,"118,771"
11/01/2020,Data Centers,Software Maintenance,USA,"75,660"
11/01/2020,Data Centers,Supplies,USA,133
11/01/2020,Data Centers,Taxes,USA,"17,338"
11/01/2020,Data Centers,Telecomm,Austria,13
11/01/2020,Data Centers,Telecomm,United Kingdom,235
11/01/2020,Data Centers,Telecomm,USA,870
11/01/2020,Data Centers,Training,Austria,82
11/01/2020,Data Centers,Training,USA,"1,949"
11/01/2020,Data Centers,Travel,Austria,306
11/01/2020,Data Centers,Travel,Netherlands,193
11/01/2020,Data Centers,Travel,United Kingdom,"2,623"
11/01/2020,Data Centers,Travel,USA,538
11/01/2020,Data Centers,Vehicles,Netherlands,425
11/01/2020,Data Centers,Vehicles,United Kingdom,1
11/01/2020,Data Management,Internal Labor,Germany,"3,552"
11/01/2020,Data Management,Internal Labor,Spain,"5,902"
11/01/2020,Data Management,Telecomm,Germany,"-2,063"
11/01/2020,Development,Employee Performance,USA,475
11/01/2020,Development,External Labor,United Kingdom,973
11/01/2020,Development,External Labor,USA,"204,867"
11/01/2020,Development,Hardware,United Kingdom,577
11/01/2020,Development,Inbound Allocations,United Kingdom,243
11/01/2020,Development,Internal Labor,Belgium,"1,104"
11/01/2020,Development,Internal Labor,Germany,"1,392"
11/01/2020,Development,Internal Labor,Spain,"5,564"
11/01/2020,Development,Internal Labor,United Kingdom,"8,024"
11/01/2020,Development,Internal Labor,USA,"141,320"
11/01/2020,Development,Moving,USA,52
11/01/2020,Development,Other,Belgium,21
11/01/2020,Development,Other,Spain,43
11/01/2020,Development,Other,United Kingdom,22
11/01/2020,Development,Other,USA,8
11/01/2020,Development,Outbound Allocations,United Kingdom,"1,242"
11/01/2020,Development,Outbound Allocations,USA,-832
11/01/2020,Development,Project Expenses,USA,"81,000"
11/01/2020,Development,Software,USA,"110,416"
11/01/2020,Development,Software Maintenance,USA,"46,730"
11/01/2020,Development,Supplies,USA,40
11/01/2020,Development,Taxes,USA,"1,210"
11/01/2020,Development,Telecomm,Belgium,41
11/01/2020,Development,Telecomm,United Kingdom,86
11/01/2020,Development,Telecomm,USA,926
11/01/2020,Development,Training,United Kingdom,515
11/01/2020,Development,Training,USA,911
11/01/2020,Development,Travel,Belgium,17
11/01/2020,Development,Travel,Spain,471
11/01/2020,Development,Travel,United Kingdom,"1,085"
11/01/2020,Development,Travel,USA,"2,936"
11/01/2020,Development,Vehicles,Belgium,342
11/01/2020,Development,Vehicles,United Kingdom,1
11/01/2020,Distribution,Amortization,Italy,"4,409"
11/01/2020,Distribution,Depreciation,Belgium,17
11/01/2020,Distribution,Depreciation,Italy,297
11/01/2020,Distribution,Depreciation,Poland,15
11/01/2020,Distribution,Depreciation,Switzerland,448
11/01/2020,Distribution,Depreciation,United Kingdom,27
11/01/2020,Distribution,Employee Performance,USA,73
11/01/2020,Distribution,External Labor,France,"6,380"
11/01/2020,Distribution,External Labor,Germany,9
11/01/2020,Distribution,External Labor,United Kingdom,"3,721"
11/01/2020,Distribution,External Labor,USA,"23,465"
11/01/2020,Distribution,Hardware,Canada,56
11/01/2020,Distribution,Inbound Allocations,Czech Republic,"3,099"
11/01/2020,Distribution,Inbound Allocations,Poland,"2,033"
11/01/2020,Distribution,Internal Labor,Belgium,"19,629"
11/01/2020,Distribution,Internal Labor,Canada,"6,477"
11/01/2020,Distribution,Internal Labor,France,"19,216"
11/01/2020,Distribution,Internal Labor,Germany,"32,709"
11/01/2020,Distribution,Internal Labor,Italy,"11,924"
11/01/2020,Distribution,Internal Labor,Portugal,"12,336"
11/01/2020,Distribution,Internal Labor,Spain,"5,532"
11/01/2020,Distribution,Internal Labor,Switzerland,"9,412"
11/01/2020,Distribution,Internal Labor,United Kingdom,"21,035"
11/01/2020,Distribution,Internal Labor,USA,"86,928"
11/01/2020,Distribution,Other,Belgium,65
11/01/2020,Distribution,Other,Germany,4
11/01/2020,Distribution,Other,Poland,24
11/01/2020,Distribution,Other,Portugal,2
11/01/2020,Distribution,Other,Spain,31
11/01/2020,Distribution,Other,United Kingdom,141
11/01/2020,Distribution,Outbound Allocations,United Kingdom,719
11/01/2020,Distribution,Severance,Italy,806
11/01/2020,Distribution,Software,USA,17
11/01/2020,Distribution,Software Maintenance,USA,12
11/01/2020,Distribution,Supplies,Belgium,20
11/01/2020,Distribution,Supplies,Canada,"-1,233"
11/01/2020,Distribution,Supplies,Switzerland,149
11/01/2020,Distribution,Supplies,USA,64
11/01/2020,Distribution,Telecomm,Belgium,41
11/01/2020,Distribution,Telecomm,Canada,40
11/01/2020,Distribution,Telecomm,Czech Republic,23
11/01/2020,Distribution,Telecomm,Italy,291
11/01/2020,Distribution,Telecomm,Poland,88
11/01/2020,Distribution,Telecomm,Portugal,161
11/01/2020,Distribution,Telecomm,Switzerland,283
11/01/2020,Distribution,Telecomm,United Kingdom,118
11/01/2020,Distribution,Telecomm,USA,294
11/01/2020,Distribution,Training,Italy,766
11/01/2020,Distribution,Training,USA,79
11/01/2020,Distribution,Travel,Belgium,114
11/01/2020,Distribution,Travel,Canada,502
11/01/2020,Distribution,Travel,France,139
11/01/2020,Distribution,Travel,Germany,168
11/01/2020,Distribution,Travel,Italy,144
11/01/2020,Distribution,Travel,Poland,5
11/01/2020,Distribution,Travel,Portugal,204
11/01/2020,Distribution,Travel,Switzerland,346
11/01/2020,Distribution,Travel,United Kingdom,"2,701"
11/01/2020,Distribution,Travel,USA,267
11/01/2020,Distribution,Vehicles,Belgium,364
11/01/2020,Distribution,Vehicles,Portugal,430
11/01/2020,Distribution,Vehicles,United Kingdom,580
11/01/2020,Document Management,Depreciation,USA,261
11/01/2020,Document Management,Employee Performance,USA,223
11/01/2020,Document Management,External Labor,USA,"136,045"
11/01/2020,Document Management,Internal Labor,USA,"90,272"
11/01/2020,Document Management,Other,USA,117
11/01/2020,Document Management,Software,USA,470
11/01/2020,Document Management,Software Maintenance,USA,"62,812"
11/01/2020,Document Management,Supplies,USA,19
11/01/2020,Document Management,Taxes,USA,154
11/01/2020,Document Management,Telecomm,USA,511
11/01/2020,Document Management,Travel,USA,493
11/01/2020,EIM,Amortization,Italy,168
11/01/2020,EIM,CAPEX,USA,"25,724"
11/01/2020,EIM,Depreciation,Italy,"1,659"
11/01/2020,EIM,Employee Performance,USA,850
11/01/2020,EIM,External Labor,Italy,"11,254"
11/01/2020,EIM,External Labor,USA,"119,350"
11/01/2020,EIM,Internal Labor,Italy,"4,826"
11/01/2020,EIM,Internal Labor,USA,"111,757"
11/01/2020,EIM,Recognition,USA,74
11/01/2020,EIM,Severance,Italy,195
11/01/2020,EIM,Software,USA,"53,240"
11/01/2020,EIM,Software Maintenance,USA,"126,561"
11/01/2020,EIM,Supplies,USA,-9
11/01/2020,EIM,Telecomm,USA,516
11/01/2020,EIM,Training,USA,"1,335"
11/01/2020,EIM,Travel,Italy,"1,405"
11/01/2020,EIM,Travel,USA,"3,644"
11/01/2020,Emerging,Depreciation,Brazil,"4,970"
11/01/2020,Emerging,Depreciation,Mexico,419
11/01/2020,Emerging,Depreciation,Turkey,"2,748"
11/01/2020,Emerging,Depreciation,USA,63
11/01/2020,Emerging,External Labor,Brazil,"1,741"
11/01/2020,Emerging,External Labor,Mexico,"41,736"
11/01/2020,Emerging,External Labor,USA,"3,687"
11/01/2020,Emerging,Hardware,Turkey,448
11/01/2020,Emerging,Hardware,USA,215
11/01/2020,Emerging,Hardware Maintenance,Brazil,"5,110"
11/01/2020,Emerging,Internal Labor,Brazil,"5,159"
11/01/2020,Emerging,Internal Labor,Mexico,"21,060"
11/01/2020,Emerging,Internal Labor,USA,"4,523"
11/01/2020,Emerging,Other,Brazil,"-12,447"
11/01/2020,Emerging,Other,Mexico,"18,271"
11/01/2020,Emerging,Other,Switzerland,"9,780"
11/01/2020,Emerging,Other,Turkey,87
11/01/2020,Emerging,Other,USA,"10,177"
11/01/2020,Emerging,Recognition,Mexico,23
11/01/2020,Emerging,Severance,Mexico,"5,351"
11/01/2020,Emerging,Software Maintenance,Brazil,"-1,123"
11/01/2020,Emerging,Supplies,Brazil,5
11/01/2020,Emerging,Supplies,Mexico,19
11/01/2020,Emerging,Supplies,Turkey,125
11/01/2020,Emerging,Supplies,USA,7
11/01/2020,Emerging,Telecomm,Brazil,"1,055"
11/01/2020,Emerging,Telecomm,Mexico,240
11/01/2020,Emerging,Telecomm,Turkey,224
11/01/2020,Emerging,Telecomm,USA,149
11/01/2020,Emerging,Training,Brazil,66
11/01/2020,Emerging,Training,Mexico,741
11/01/2020,Emerging,Travel,Brazil,-24
11/01/2020,Emerging,Travel,Mexico,14
11/01/2020,Emerging,Travel,Turkey,"2,163"
11/01/2020,Emerging,Travel,USA,"5,007"
11/01/2020,Emerging,Vehicles,Mexico,213
11/01/2020,Enterprise Capabilities,Depreciation,United Kingdom,20
11/01/2020,Enterprise Capabilities,Internal Labor,Spain,"12,350"
11/01/2020,Enterprise Capabilities,Internal Labor,United Kingdom,"8,805"
11/01/2020,Enterprise Capabilities,Other,United Kingdom,6
11/01/2020,Enterprise Capabilities,Telecomm,United Kingdom,54
11/01/2020,Enterprise Capabilities,Travel,United Kingdom,"1,607"
11/01/2020,Enterprise Capabilities,Vehicles,United Kingdom,1
11/01/2020,GRC,CAPEX,United Kingdom,5
11/01/2020,GRC,Depreciation,United Kingdom,165
11/01/2020,GRC,Employee Performance,USA,281
11/01/2020,GRC,External Labor,Germany,"31,992"
11/01/2020,GRC,External Labor,Spain,"-6,016"
11/01/2020,GRC,External Labor,United Kingdom,"5,147"
11/01/2020,GRC,External Labor,USA,"-57,427"
11/01/2020,GRC,Hardware Maintenance,Italy,"20,386"
11/01/2020,GRC,Hardware Maintenance,USA,14
11/01/2020,GRC,Internal Labor,France,"-1,299"
11/01/2020,GRC,Internal Labor,Germany,"50,991"
11/01/2020,GRC,Internal Labor,Italy,"9,811"
11/01/2020,GRC,Internal Labor,New Zealand,"10,307"
11/01/2020,GRC,Internal Labor,United Kingdom,"38,819"
11/01/2020,GRC,Internal Labor,USA,"63,283"
11/01/2020,GRC,Other,Germany,32
11/01/2020,GRC,Other,United Kingdom,46
11/01/2020,GRC,Other,USA,117
11/01/2020,GRC,Outbound Allocations,United Kingdom,719
11/01/2020,GRC,Severance,Italy,566
11/01/2020,GRC,Severance,New Zealand,120
11/01/2020,GRC,Software Maintenance,United Kingdom,"3,633"
11/01/2020,GRC,Supplies,USA,2
11/01/2020,GRC,Taxes,USA,104
11/01/2020,GRC,Telecomm,Germany,32
11/01/2020,GRC,Telecomm,Italy,194
11/01/2020,GRC,Telecomm,New Zealand,15
11/01/2020,GRC,Telecomm,United Kingdom,95
11/01/2020,GRC,Telecomm,USA,747
11/01/2020,GRC,Training,USA,24
11/01/2020,GRC,Travel,Germany,"2,067"
11/01/2020,GRC,Travel,Italy,49
11/01/2020,GRC,Travel,New Zealand,-16
11/01/2020,GRC,Travel,Spain,8
11/01/2020,GRC,Travel,United Kingdom,"1,904"
11/01/2020,GRC,Vehicles,United Kingdom,213
11/01/2020,Help Desk,External Labor,USA,"301,160"
11/01/2020,Help Desk,Hardware Maintenance,USA,27
11/01/2020,Help Desk,Internal Labor,Spain,"1,841"
11/01/2020,Help Desk,Other,USA,70
11/01/2020,Help Desk,Software,USA,20
11/01/2020,Help Desk,Software Maintenance,United Kingdom,"11,825"
11/01/2020,Help Desk,Software Maintenance,USA,8
11/01/2020,Help Desk,Taxes,USA,230
11/01/2020,Help Desk,Telecomm,USA,"8,583"
11/01/2020,Hosting,Amortization,USA,"3,507"
11/01/2020,Hosting,Depreciation,USA,"29,914"
11/01/2020,Hosting,Employee Performance,USA,310
11/01/2020,Hosting,External Labor,USA,"263,501"
11/01/2020,Hosting,Internal Labor,United Kingdom,"8,031"
11/01/2020,Hosting,Internal Labor,USA,"82,887"
11/01/2020,Hosting,Other,USA,314
11/01/2020,Hosting,Software,USA,"6,463"
11/01/2020,Hosting,Software Maintenance,USA,"329,323"
11/01/2020,Hosting,Supplies,USA,85
11/01/2020,Hosting,Taxes,USA,"3,253"
11/01/2020,Hosting,Telecomm,USA,380
11/01/2020,Hosting,Travel,United Kingdom,-107
11/01/2020,Hosting,Vehicles,United Kingdom,1
11/01/2020,Innovation,Depreciation,Austria,2
11/01/2020,Innovation,Employee Performance,USA,3
11/01/2020,Innovation,Hardware Maintenance,Austria,9
11/01/2020,Innovation,Internal Labor,Austria,"8,089"
11/01/2020,Innovation,Internal Labor,USA,"9,290"
11/01/2020,Innovation,Moving,USA,571
11/01/2020,Innovation,Other,Austria,14
11/01/2020,Innovation,Other,USA,2
11/01/2020,Innovation,Severance,Austria,105
11/01/2020,Innovation,Software,USA,11
11/01/2020,Innovation,Software Maintenance,USA,8
11/01/2020,Innovation,Supplies,USA,12
11/01/2020,Innovation,Telecomm,Austria,116
11/01/2020,Innovation,Telecomm,USA,126
11/01/2020,Innovation,Travel,Austria,252
11/01/2020,Manufacturing,Amortization,France,"2,743"
11/01/2020,Manufacturing,Amortization,Germany,"1,339"
11/01/2020,Manufacturing,Amortization,Ireland,"1,877"
11/01/2020,Manufacturing,Amortization,Italy,"8,500"
11/01/2020,Manufacturing,Amortization,Puerto Rico,"26,694"
11/01/2020,Manufacturing,Amortization,USA,"1,047,042"
11/01/2020,Manufacturing,Depreciation,Brazil,"3,269"
11/01/2020,Manufacturing,Depreciation,France,"15,088"
11/01/2020,Manufacturing,Depreciation,Germany,83
11/01/2020,Manufacturing,Depreciation,Ireland,"7,658"
11/01/2020,Manufacturing,Depreciation,Italy,"14,601"
11/01/2020,Manufacturing,Depreciation,Mexico,850
11/01/2020,Manufacturing,Depreciation,Puerto Rico,"64,699"
11/01/2020,Manufacturing,Depreciation,Spain,"2,185"
11/01/2020,Manufacturing,Depreciation,United Kingdom,"1,071"
11/01/2020,Manufacturing,Depreciation,USA,"24,880"
11/01/2020,Manufacturing,Employee Performance,USA,"4,054"
11/01/2020,Manufacturing,External Labor,Brazil,"5,213"
11/01/2020,Manufacturing,External Labor,France,"164,637"
11/01/2020,Manufacturing,External Labor,Ireland,"1,517"
11/01/2020,Manufacturing,External Labor,Italy,"113,206"
11/01/2020,Manufacturing,External Labor,Mexico,"6,458"
11/01/2020,Manufacturing,External Labor,Puerto Rico,"56,700"
11/01/2020,Manufacturing,External Labor,Spain,"9,688"
11/01/2020,Manufacturing,External Labor,USA,"459,097"
11/01/2020,Manufacturing,Hardware,France,"1,777"
11/01/2020,Manufacturing,Hardware,Puerto Rico,"47,599"
11/01/2020,Manufacturing,Hardware,Spain,405
11/01/2020,Manufacturing,Hardware,USA,"3,977"
11/01/2020,Manufacturing,Hardware Maintenance,Brazil,"1,585"
11/01/2020,Manufacturing,Hardware Maintenance,France,643
11/01/2020,Manufacturing,Hardware Maintenance,Germany,"3,825"
11/01/2020,Manufacturing,Hardware Maintenance,Ireland,292
11/01/2020,Manufacturing,Hardware Maintenance,Italy,"43,512"
11/01/2020,Manufacturing,Hardware Maintenance,Puerto Rico,"17,042"
11/01/2020,Manufacturing,Hardware Maintenance,USA,10
11/01/2020,Manufacturing,Internal Labor,Brazil,-153
11/01/2020,Manufacturing,Internal Labor,France,"102,562"
11/01/2020,Manufacturing,Internal Labor,Germany,"29,160"
11/01/2020,Manufacturing,Internal Labor,Ireland,"23,734"
11/01/2020,Manufacturing,Internal Labor,Italy,"29,348"
11/01/2020,Manufacturing,Internal Labor,Puerto Rico,"69,781"
11/01/2020,Manufacturing,Internal Labor,Spain,"29,349"
11/01/2020,Manufacturing,Internal Labor,United Kingdom,"7,952"
11/01/2020,Manufacturing,Internal Labor,USA,"521,529"
11/01/2020,Manufacturing,Moving,Spain,574
11/01/2020,Manufacturing,Other,Brazil,"9,006"
11/01/2020,Manufacturing,Other,France,"-65,960"
11/01/2020,Manufacturing,Other,Germany,12
11/01/2020,Manufacturing,Other,Italy,"-143,501"
11/01/2020,Manufacturing,Other,Puerto Rico,"-26,030"
11/01/2020,Manufacturing,Other,Spain,-13
11/01/2020,Manufacturing,Other,USA,"21,825"
11/01/2020,Manufacturing,Project Expenses,Ireland,317
11/01/2020,Manufacturing,Project Expenses,Puerto Rico,7
11/01/2020,Manufacturing,Project Expenses,USA,-544
11/01/2020,Manufacturing,Recognition,Puerto Rico,57
11/01/2020,Manufacturing,Recognition,USA,141
11/01/2020,Manufacturing,Severance,Italy,"1,735"
11/01/2020,Manufacturing,Software,United Kingdom,"3,403"
11/01/2020,Manufacturing,Software,USA,"47,100"
11/01/2020,Manufacturing,Software Maintenance,France,"2,422"
11/01/2020,Manufacturing,Software Maintenance,Italy,"10,279"
11/01/2020,Manufacturing,Software Maintenance,United Kingdom,"1,829"
11/01/2020,Manufacturing,Software Maintenance,USA,"205,810"
11/01/2020,Manufacturing,Supplies,Brazil,35
11/01/2020,Manufacturing,Supplies,Puerto Rico,"4,163"
11/01/2020,Manufacturing,Supplies,USA,298
11/01/2020,Manufacturing,Taxes,USA,"2,226"
11/01/2020,Manufacturing,Telecomm,Brazil,132
11/01/2020,Manufacturing,Telecomm,France,"14,215"
11/01/2020,Manufacturing,Telecomm,Ireland,"17,178"
11/01/2020,Manufacturing,Telecomm,Italy,"15,319"
11/01/2020,Manufacturing,Telecomm,Puerto Rico,"4,100"
11/01/2020,Manufacturing,Telecomm,United Kingdom,1
11/01/2020,Manufacturing,Telecomm,USA,"-16,870"
11/01/2020,Manufacturing,Training,Puerto Rico,135
11/01/2020,Manufacturing,Training,USA,"2,574"
11/01/2020,Manufacturing,Travel,Brazil,545
11/01/2020,Manufacturing,Travel,France,"1,402"
11/01/2020,Manufacturing,Travel,Germany,47
11/01/2020,Manufacturing,Travel,Italy,609
11/01/2020,Manufacturing,Travel,Puerto Rico,"1,143"
11/01/2020,Manufacturing,Travel,United Kingdom,"6,249"
11/01/2020,Manufacturing,Travel,USA,"9,046"
11/01/2020,Manufacturing,Vehicles,France,234
11/01/2020,Manufacturing,Vehicles,Spain,-9
11/01/2020,Manufacturing,Vehicles,United Kingdom,2
11/01/2020,Mobility,Depreciation,United Kingdom,"13,284"
11/01/2020,Mobility,Depreciation,USA,"1,419"
11/01/2020,Mobility,External Labor,United Kingdom,761
11/01/2020,Mobility,External Labor,USA,"98,037"
11/01/2020,Mobility,Other,United Kingdom,623
11/01/2020,Mobility,Outbound Allocations,United Kingdom,"1,438"
11/01/2020,Mobility,Software,USA,"2,815"
11/01/2020,Mobility,Software Maintenance,USA,"75,399"
11/01/2020,Mobility,Taxes,USA,840
11/01/2020,Mobility,Vehicles,United Kingdom,181
11/01/2020,Networking,Depreciation,Canada,328
11/01/2020,Networking,Depreciation,Mexico,5
11/01/2020,Networking,Depreciation,Switzerland,545
11/01/2020,Networking,Depreciation,United Kingdom,"2,991"
11/01/2020,Networking,Depreciation,USA,"62,533"
11/01/2020,Networking,Employee Performance,USA,319
11/01/2020,Networking,External Labor,Ireland,"60,935"
11/01/2020,Networking,External Labor,Mexico,"27,299"
11/01/2020,Networking,External Labor,Switzerland,"9,157"
11/01/2020,Networking,External Labor,United Kingdom,972
11/01/2020,Networking,External Labor,USA,"215,666"
11/01/2020,Networking,Hardware,Switzerland,"2,883"
11/01/2020,Networking,Hardware,United Kingdom,"150,083"
11/01/2020,Networking,Hardware,USA,"157,945"
11/01/2020,Networking,Hardware Maintenance,Switzerland,"1,168"
11/01/2020,Networking,Hardware Maintenance,USA,"39,848"
11/01/2020,Networking,Internal Labor,Germany,"17,517"
11/01/2020,Networking,Internal Labor,Switzerland,"8,036"
11/01/2020,Networking,Internal Labor,United Kingdom,"14,369"
11/01/2020,Networking,Internal Labor,USA,"51,456"
11/01/2020,Networking,Other,Mexico,"4,357"
11/01/2020,Networking,Other,Switzerland,345
11/01/2020,Networking,Other,United Kingdom,5
11/01/2020,Networking,Other,USA,92
11/01/2020,Networking,Project Expenses,United Kingdom,69
11/01/2020,Networking,Software,United Kingdom,"9,997"
11/01/2020,Networking,Software,USA,85
11/01/2020,Networking,Software Maintenance,USA,"39,252"
